TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL
SU26229RMFS3,2020-04-24,106.85,107.399,106.65,107.34,4696924
SU26229RMFS3,2020-04-27,107.4,107.5,106.691,106.691,67283
SU26229RMFS3,2020-04-28,107.04,107.261,106.641,107.256,13864
SU26229RMFS3,2020-04-29,107.051,107.24,106.962,107.0,186187
SU26229RMFS3,2020-04-30,106.85,107.246,106.85,107.191,111441
SU26229RMFS3,2020-05-04,107.0,107.093,106.997,107.092,677
SU26229RMFS3,2020-05-05,107.05,107.348,107.05,107.34,441
SU26229RMFS3,2020-05-06,107.298,107.729,107.115,107.15,172727
SU26229RMFS3,2020-05-07,107.33,107.33,107.181,107.279,262956
SU26229RMFS3,2020-05-08,107.39,108.2,107.2,108.2,132643
SU26229RMFS3,2020-05-12,108.16,108.637,108.09,108.636,19848
SU26229RMFS3,2020-05-13,106.66,108.87,106.66,108.75,121047
SU26229RMFS3,2020-05-14,108.898,109.48,108.654,109.477,1931283
SU26229RMFS3,2020-05-15,109.48,110.349,109.48,110.15,2999171
SU26229RMFS3,2020-05-18,112.57,112.57,109.5,110.474,3835048
SU26229RMFS3,2020-05-19,110.688,110.688,110.052,110.161,1774336
SU26229RMFS3,2020-05-20,110.203,110.598,110.189,110.295,1101458
SU26229RMFS3,2020-05-21,110.3,110.474,110.204,110.34,453558
SU26229RMFS3,2020-05-22,110.997,110.997,110.0,110.001,367252
SU26229RMFS3,2020-05-25,109.68,110.35,109.68,110.35,271882
SU26229RMFS3,2020-05-26,110.494,110.496,110.001,110.149,483336
SU26229RMFS3,2020-05-27,109.95,110.297,109.75,109.898,310274
SU26229RMFS3,2020-05-28,109.99,110.0,109.601,109.897,505049
SU26229RMFS3,2020-05-29,109.801,110.049,109.788,109.847,131798
SU26229RMFS3,2020-06-01,109.55,110.324,108.602,110.05,99568
SU26229RMFS3,2020-06-02,110.324,110.49,109.702,110.112,894375
SU26229RMFS3,2020-06-03,110.219,110.24,109.8,109.949,3987959
SU26229RMFS3,2020-06-04,109.988,109.99,109.401,109.65,542006
SU26229RMFS3,2020-06-05,109.999,110.5,109.151,109.3,6808519
SU26229RMFS3,2020-06-08,108.601,109.85,108.601,109.052,4156959
SU26229RMFS3,2020-06-09,109.142,109.798,109.0,109.5,3396442
SU26229RMFS3,2020-06-10,109.749,109.85,109.41,109.5,903064
SU26229RMFS3,2020-06-11,109.362,109.89,109.362,109.669,1406830
SU26229RMFS3,2020-06-15,109.599,109.834,109.25,109.7,1405509
SU26229RMFS3,2020-06-16,109.71,110.18,109.651,110.148,442160
SU26229RMFS3,2020-06-17,110.198,110.35,110.05,110.239,596697
SU26229RMFS3,2020-06-18,110.397,110.398,110.084,110.35,478765
SU26229RMFS3,2020-06-19,110.393,110.85,110.35,110.421,479884
SU26229RMFS3,2020-06-22,110.165,110.627,109.901,110.048,1257426
SU26229RMFS3,2020-06-23,110.146,110.2,109.914,110.099,268636
SU26229RMFS3,2020-06-25,109.968,110.056,109.601,109.898,1159454
SU26229RMFS3,2020-06-26,109.95,110.05,109.602,109.946,19418
SU26229RMFS3,2020-06-29,109.949,109.95,109.6,109.6,162666
SU26229RMFS3,2020-06-30,109.599,110.0,108.6,108.94,495870
SU26229RMFS3,2020-07-02,110.469,110.469,108.803,109.05,601461
SU26229RMFS3,2020-07-03,108.82,109.259,108.2,108.3,231011
SU26229RMFS3,2020-07-06,108.201,108.947,108.201,108.601,112199
SU26229RMFS3,2020-07-07,108.448,109.5,108.0,109.2,239579
SU26229RMFS3,2020-07-08,109.39,109.786,109.199,109.644,81506
SU26229RMFS3,2020-07-09,109.644,109.895,109.46,109.798,420352
SU26229RMFS3,2020-07-10,109.379,109.75,109.351,109.699,46777
SU26229RMFS3,2020-07-13,109.401,109.899,109.401,109.898,116401
SU26229RMFS3,2020-07-14,109.898,109.898,109.502,109.77,40683
SU26229RMFS3,2020-07-15,109.895,109.895,109.53,109.6,183327
SU26229RMFS3,2020-07-16,109.708,109.718,109.5,109.55,786697
SU26229RMFS3,2020-07-17,109.6,109.8,109.45,109.8,355334
SU26229RMFS3,2020-07-20,109.45,109.898,109.45,109.799,364821
SU26229RMFS3,2020-07-21,109.95,109.998,109.71,109.984,695607
SU26229RMFS3,2020-07-22,110.0,110.098,109.851,109.999,894313
SU26229RMFS3,2020-07-23,110.149,110.199,109.822,109.929,380505
SU26229RMFS3,2020-07-24,110.1,110.1,109.6,109.69,394510
SU26229RMFS3,2020-07-27,109.95,109.95,109.514,109.59,8245
SU26229RMFS3,2020-07-28,109.1,109.996,109.1,109.502,12891
SU26229RMFS3,2020-07-29,109.708,109.782,109.452,109.549,111771
SU26229RMFS3,2020-07-30,109.45,109.79,108.93,109.37,144848
SU26229RMFS3,2020-07-31,109.568,109.571,109.13,109.449,52231
SU26229RMFS3,2020-08-03,110.199,110.199,109.0,109.699,186653
SU26229RMFS3,2020-08-04,109.999,109.999,109.37,109.55,258738
SU26229RMFS3,2020-08-05,109.642,109.735,109.417,109.648,135398
SU26229RMFS3,2020-08-06,109.767,109.768,109.17,109.499,414222
SU26229RMFS3,2020-08-07,110.099,110.099,109.12,109.398,362581
SU26229RMFS3,2020-08-10,109.4,109.777,109.205,109.548,2598
SU26229RMFS3,2020-08-11,109.208,109.57,109.0,109.204,144659
SU26229RMFS3,2020-08-12,109.572,109.598,109.16,109.19,60926
SU26229RMFS3,2020-08-13,109.061,109.419,108.9,109.05,677579
SU26229RMFS3,2020-08-14,109.245,109.245,108.6,108.828,351493
SU26229RMFS3,2020-08-17,108.93,108.962,107.9,107.998,569215
SU26229RMFS3,2020-08-18,108.01,109.248,107.9,108.75,645621
SU26229RMFS3,2020-08-19,109.249,109.249,108.384,108.77,723821
SU26229RMFS3,2020-08-20,108.8,108.898,108.222,108.34,373692
SU26229RMFS3,2020-08-21,108.333,108.607,107.916,108.328,451059
SU26229RMFS3,2020-08-24,108.328,108.749,108.004,108.299,78710
SU26229RMFS3,2020-08-25,108.4,108.4,108.111,108.348,33120
SU26229RMFS3,2020-08-26,108.35,108.35,107.84,108.159,101025
SU26229RMFS3,2020-08-27,108.08,108.599,108.0,108.592,280978
SU26229RMFS3,2020-08-28,106.893,108.697,106.891,108.697,194564
SU26229RMFS3,2020-08-31,108.45,108.827,108.102,108.65,46392
SU26229RMFS3,2020-09-01,108.9,108.9,108.6,108.787,32322
SU26229RMFS3,2020-09-02,108.654,108.91,106.5,108.029,36888
SU26229RMFS3,2020-09-03,108.34,108.399,107.959,108.001,299784
SU26229RMFS3,2020-09-04,107.95,108.298,107.95,108.15,857050
SU26229RMFS3,2020-09-07,108.329,108.33,107.951,108.1,234185
SU26229RMFS3,2020-09-08,108.187,108.188,107.701,107.761,274457
SU26229RMFS3,2020-09-09,107.0,108.0,107.0,107.901,1185364
SU26229RMFS3,2020-09-10,107.773,108.399,107.77,108.34,81621
SU26229RMFS3,2020-09-11,108.003,108.349,108.001,108.149,96804
SU26229RMFS3,2020-09-14,108.04,108.25,107.95,108.099,409643
SU26229RMFS3,2020-09-15,108.2,108.2,107.957,108.002,1302747
SU26229RMFS3,2020-09-16,107.4,108.2,106.5,108.14,555422
SU26229RMFS3,2020-09-17,106.5,108.2,106.5,108.104,272584
SU26229RMFS3,2020-09-18,108.1,108.3,107.801,107.951,212363
SU26229RMFS3,2020-09-21,108.189,108.189,107.72,107.731,90473
SU26229RMFS3,2020-09-22,107.94,107.999,107.561,107.747,301889
SU26229RMFS3,2020-09-23,106.602,107.77,106.602,107.589,188207
SU26229RMFS3,2020-09-24,107.589,107.83,107.3,107.487,274008
SU26229RMFS3,2020-09-25,107.625,107.799,107.45,107.454,294172
SU26229RMFS3,2020-09-28,107.499,107.5,107.22,107.448,97094
SU26229RMFS3,2020-09-29,107.448,107.71,107.251,107.5,242292
SU26229RMFS3,2020-09-30,107.71,107.8,107.388,107.701,665631
SU26229RMFS3,2020-10-01,109.487,109.487,107.301,108.0,1676358
SU26229RMFS3,2020-10-02,107.996,108.13,107.731,108.1,2344
SU26229RMFS3,2020-10-05,107.994,108.24,107.962,108.149,649000
SU26229RMFS3,2020-10-06,108.998,108.998,107.911,108.297,423043
SU26229RMFS3,2020-10-07,108.45,108.45,108.046,108.35,104868
SU26229RMFS3,2020-10-08,108.899,108.899,108.201,108.546,761667
SU26229RMFS3,2020-10-09,108.78,108.78,108.37,108.569,129963
SU26229RMFS3,2020-10-12,108.181,108.698,108.181,108.4,73409
SU26229RMFS3,2020-10-13,108.33,108.747,108.256,108.607,122956
SU26229RMFS3,2020-10-14,108.602,108.763,108.54,108.6,80874
SU26229RMFS3,2020-10-15,108.373,108.793,108.251,108.263,36147
SU26229RMFS3,2020-10-16,108.517,108.518,108.18,108.47,45533
SU26229RMFS3,2020-10-19,108.061,108.696,108.06,108.63,197148
SU26229RMFS3,2020-10-20,108.502,108.898,108.35,108.546,598107
SU26229RMFS3,2020-10-21,108.546,108.669,108.447,108.539,2405981
SU26229RMFS3,2020-10-22,109.093,109.093,108.35,108.444,2340286
SU26229RMFS3,2020-10-23,108.701,108.701,108.352,108.397,1813423
SU26229RMFS3,2020-10-26,108.577,108.577,108.341,108.398,82519
SU26229RMFS3,2020-10-27,108.201,108.544,108.201,108.298,97675
SU26229RMFS3,2020-10-28,108.518,108.518,107.826,107.826,117676
SU26229RMFS3,2020-10-29,107.81,108.0,107.65,107.721,71478
SU26229RMFS3,2020-10-30,107.63,107.988,107.63,107.847,1403743
SU26229RMFS3,2020-11-02,107.352,107.787,107.284,107.34,111448
SU26229RMFS3,2020-11-03,107.249,107.72,107.24,107.488,97679
SU26229RMFS3,2020-11-05,108.5,108.653,107.503,108.599,515518
SU26229RMFS3,2020-11-06,109.597,109.597,108.46,108.698,870220
SU26229RMFS3,2020-11-09,109.0,109.0,108.621,108.94,586588
SU26229RMFS3,2020-11-10,109.2,109.2,108.655,108.7,202098
SU26229RMFS3,2020-11-11,109.199,109.2,108.204,108.752,10516
SU26229RMFS3,2020-11-12,108.301,108.996,108.301,108.993,1216770
SU26229RMFS3,2020-11-13,108.999,109.2,108.75,109.0,209302
SU26229RMFS3,2020-11-16,109.298,109.298,108.803,109.06,232654
SU26229RMFS3,2020-11-17,109.15,109.15,108.902,108.98,91737
SU26229RMFS3,2020-11-18,108.981,109.057,108.803,108.81,593030
SU26229RMFS3,2020-11-19,108.98,108.996,108.701,108.889,10643
SU26229RMFS3,2020-11-20,108.83,109.03,108.701,108.899,141559
SU26229RMFS3,2020-11-23,108.8,109.0,108.71,108.95,12203
SU26229RMFS3,2020-11-24,108.751,109.0,108.75,108.849,620381
SU26229RMFS3,2020-11-25,108.752,108.998,108.71,108.749,259566
SU26229RMFS3,2020-11-26,108.512,108.902,108.512,108.83,4346
SU26229RMFS3,2020-11-27,108.6,108.897,108.501,108.7,157520
SU26229RMFS3,2020-11-30,108.51,108.752,108.5,108.7,3730
SU26229RMFS3,2020-12-01,108.702,108.747,108.5,108.649,224439
SU26229RMFS3,2020-12-02,108.833,108.833,108.441,108.615,414564
SU26229RMFS3,2020-12-03,108.401,108.681,108.4,108.5,724986
SU26229RMFS3,2020-12-04,108.403,108.743,108.403,108.546,274573
SU26229RMFS3,2020-12-07,108.75,108.75,108.401,108.582,139860
SU26229RMFS3,2020-12-08,108.69,108.737,108.4,108.502,117382
SU26229RMFS3,2020-12-09,108.4,108.747,108.4,108.6,646414
SU26229RMFS3,2020-12-10,108.649,108.749,108.285,108.311,113072
SU26229RMFS3,2020-12-11,108.152,108.489,108.15,108.394,93912
SU26229RMFS3,2020-12-14,108.271,108.445,108.2,108.372,1401018
SU26229RMFS3,2020-12-15,108.162,108.37,108.162,108.168,87758
SU26229RMFS3,2020-12-16,108.934,108.934,108.04,108.201,294414
SU26229RMFS3,2020-12-17,108.199,108.409,108.163,108.3,393382
SU26229RMFS3,2020-12-18,108.203,108.65,107.98,108.0,652321
SU26229RMFS3,2020-12-21,108.169,108.17,107.781,107.859,22557
SU26229RMFS3,2020-12-22,107.8,107.989,107.701,107.81,342897
SU26229RMFS3,2020-12-23,108.059,108.061,107.621,107.79,55710
SU26229RMFS3,2020-12-24,107.603,107.892,107.4,107.501,639408
SU26229RMFS3,2020-12-25,107.65,107.7,106.644,107.501,52098
SU26229RMFS3,2020-12-28,107.401,107.8,107.01,107.783,76544
SU26229RMFS3,2020-12-29,107.391,107.988,107.391,107.751,3467
SU26229RMFS3,2020-12-30,108.372,108.38,107.623,107.93,13471
SU26229RMFS3,2021-01-04,108.377,108.377,107.106,108.041,3388
SU26229RMFS3,2021-01-05,108.067,108.208,107.876,108.147,1329
SU26229RMFS3,2021-01-06,108.147,108.209,107.262,108.18,1347
SU26229RMFS3,2021-01-08,107.287,108.462,107.287,108.197,2285
SU26229RMFS3,2021-01-11,107.97,108.133,107.691,107.748,29978
SU26229RMFS3,2021-01-12,107.33,107.99,107.33,107.446,239013
SU26229RMFS3,2021-01-13,107.5,107.538,107.042,107.409,331369
SU26229RMFS3,2021-01-14,107.612,107.612,107.25,107.25,132061
SU26229RMFS3,2021-01-15,107.25,107.296,106.63,106.723,266064
SU26229RMFS3,2021-01-18,105.922,106.913,105.922,106.781,139575
SU26229RMFS3,2021-01-19,105.781,106.893,105.781,106.887,15150
SU26229RMFS3,2021-01-20,107.111,107.111,106.766,106.766,141502
SU26229RMFS3,2021-01-21,107.0,107.0,106.601,106.702,233091
SU26229RMFS3,2021-01-22,106.551,106.749,106.153,106.25,723504
SU26229RMFS3,2021-01-25,105.063,106.977,105.063,106.35,245679
SU26229RMFS3,2021-01-26,107.182,107.182,106.311,106.59,95263
SU26229RMFS3,2021-01-27,106.54,106.788,106.411,106.56,200921
SU26229RMFS3,2021-01-28,106.402,106.649,106.32,106.535,139694
SU26229RMFS3,2021-01-29,106.898,106.898,106.47,106.601,30456
SU26229RMFS3,2021-02-01,106.991,106.991,106.55,106.829,133812
SU26229RMFS3,2021-02-02,106.73,106.839,106.605,106.649,83872
SU26229RMFS3,2021-02-03,106.315,106.847,106.315,106.455,2912909
SU26229RMFS3,2021-02-04,106.453,106.798,106.431,106.695,667972
SU26229RMFS3,2021-02-05,105.22,107.001,105.22,106.998,686689
SU26229RMFS3,2021-02-08,107.491,107.491,106.636,106.849,73104
SU26229RMFS3,2021-02-09,107.156,107.156,106.59,106.787,740598
SU26229RMFS3,2021-02-10,106.53,106.799,106.342,106.597,160804
SU26229RMFS3,2021-02-11,106.417,106.641,106.181,106.349,1212748
SU26229RMFS3,2021-02-12,106.639,106.639,105.73,105.73,74463
SU26229RMFS3,2021-02-15,105.9,106.129,105.5,105.501,673843
SU26229RMFS3,2021-02-16,105.402,105.622,105.05,105.266,283970
SU26229RMFS3,2021-02-17,104.972,105.3,104.972,105.25,142909
SU26229RMFS3,2021-02-18,105.15,105.448,105.15,105.221,1955
SU26229RMFS3,2021-02-19,105.396,105.396,104.8,104.9,184732
SU26229RMFS3,2021-02-20,105.406,105.406,104.801,105.04,51524
SU26229RMFS3,2021-02-22,105.154,105.154,104.85,105.107,642
SU26229RMFS3,2021-02-24,105.103,105.103,104.81,104.85,663403
SU26229RMFS3,2021-02-25,104.007,105.05,104.007,104.351,271406
SU26229RMFS3,2021-02-26,104.091,104.307,103.399,104.06,771784
SU26229RMFS3,2021-03-01,104.061,104.319,103.806,104.05,141905
SU26229RMFS3,2021-03-02,104.498,104.498,103.752,104.2,134834
SU26229RMFS3,2021-03-03,104.289,104.563,104.002,104.547,188667
SU26229RMFS3,2021-03-04,104.63,104.9,104.51,104.511,57978
SU26229RMFS3,2021-03-05,104.375,104.375,103.77,104.105,368007
SU26229RMFS3,2021-03-09,104.254,104.334,104.014,104.1,215147
SU26229RMFS3,2021-03-10,104.599,104.599,103.789,103.789,3439833
SU26229RMFS3,2021-03-11,103.656,103.918,103.45,103.66,3119443
SU26229RMFS3,2021-03-12,103.79,103.871,103.45,103.545,2635078
SU26229RMFS3,2021-03-15,103.79,103.79,103.355,103.398,1079844
SU26229RMFS3,2021-03-16,103.559,103.559,103.357,103.371,5622047
SU26229RMFS3,2021-03-17,103.518,103.518,103.12,103.151,1437653
SU26229RMFS3,2021-03-18,103.679,104.226,102.76,102.952,180770
SU26229RMFS3,2021-03-19,103.001,103.05,102.751,102.847,134572
SU26229RMFS3,2021-03-22,103.046,103.046,102.511,102.689,10853
SU26229RMFS3,2021-03-23,103.3,103.3,101.5,101.847,810009
SU26229RMFS3,2021-03-24,102.686,102.686,101.501,101.875,777596
SU26229RMFS3,2021-03-25,102.295,102.649,101.879,102.319,1559394
SU26229RMFS3,2021-03-26,103.701,103.701,102.438,102.733,518824
SU26229RMFS3,2021-03-29,103.004,103.004,102.54,102.704,173876
SU26229RMFS3,2021-03-30,102.888,102.889,102.424,102.59,188767
SU26229RMFS3,2021-03-31,103.693,103.693,102.434,102.75,212932
SU26229RMFS3,2021-04-01,103.108,103.108,102.356,102.449,250054
SU26229RMFS3,2021-04-02,102.6,102.738,102.45,102.497,166665
SU26229RMFS3,2021-04-05,102.005,102.659,102.004,102.5,585801
SU26229RMFS3,2021-04-06,102.024,102.685,101.999,102.0,259539
SU26229RMFS3,2021-04-07,102.01,102.048,101.554,101.84,973854
SU26229RMFS3,2021-04-08,101.89,101.89,101.501,101.65,643436
SU26229RMFS3,2021-04-09,101.788,101.789,101.5,101.692,193024
SU26229RMFS3,2021-04-12,101.354,101.899,101.246,101.8,3589
SU26229RMFS3,2021-04-13,101.506,101.8,101.506,101.749,99765
SU26229RMFS3,2021-04-14,102.199,102.999,101.902,102.501,325853
SU26229RMFS3,2021-04-15,103.0,103.023,101.65,102.524,293700
SU26229RMFS3,2021-04-16,103.02,103.45,102.682,102.89,1102119
SU26229RMFS3,2021-04-19,101.471,102.888,101.471,102.699,9326
SU26229RMFS3,2021-04-20,102.887,102.958,102.34,102.45,1281743
SU26229RMFS3,2021-04-21,102.549,102.748,102.331,102.745,13057
SU26229RMFS3,2021-04-22,102.749,103.099,102.45,102.9,716332
SU26229RMFS3,2021-04-23,102.8,103.2,102.7,102.75,825798
SU26229RMFS3,2021-04-26,103.186,103.186,102.681,102.999,284405
SU26229RMFS3,2021-04-27,102.816,103.18,102.7,103.02,585951
SU26229RMFS3,2021-04-28,103.185,104.04,102.78,102.9,211896
SU26229RMFS3,2021-04-29,104.792,104.792,102.92,103.021,1306356
SU26229RMFS3,2021-04-30,103.085,103.11,102.762,103.11,21856
SU26229RMFS3,2021-05-04,103.216,103.264,102.914,103.081,3764
SU26229RMFS3,2021-05-05,103.095,103.357,103.07,103.11,5260
SU26229RMFS3,2021-05-06,102.96,103.4,102.96,103.26,2390
SU26229RMFS3,2021-05-07,103.002,103.548,102.601,103.099,200658
SU26229RMFS3,2021-05-10,103.099,103.448,102.102,103.347,816
SU26229RMFS3,2021-05-11,103.415,103.416,102.901,103.086,19275
SU26229RMFS3,2021-05-12,102.878,103.149,102.806,102.949,27935
SU26229RMFS3,2021-05-13,104.799,104.799,102.514,102.799,47517
SU26229RMFS3,2021-05-14,102.949,103.1,102.674,102.965,8021
SU26229RMFS3,2021-05-17,103.098,103.1,102.683,102.9,5851
SU26229RMFS3,2021-05-18,102.803,103.0,102.751,102.869,4256
SU26229RMFS3,2021-05-19,102.799,102.924,102.663,102.75,102256
SU26229RMFS3,2021-05-20,104.096,104.096,102.216,102.95,45778
SU26229RMFS3,2021-05-21,102.768,102.995,102.695,102.982,27931
SU26229RMFS3,2021-05-24,102.784,103.0,102.784,102.9,4849
SU26229RMFS3,2021-05-25,102.782,103.1,102.536,102.8,20138
SU26229RMFS3,2021-05-26,102.997,102.997,102.798,102.801,5962
SU26229RMFS3,2021-05-27,104.595,104.595,102.7,102.8,509915
SU26229RMFS3,2021-05-28,104.493,104.493,102.658,102.75,32093
SU26229RMFS3,2021-05-31,102.685,102.897,102.582,102.595,2407
SU26229RMFS3,2021-06-01,102.87,102.893,102.325,102.439,25537
SU26229RMFS3,2021-06-02,102.477,102.48,102.101,102.299,20799
SU26229RMFS3,2021-06-03,102.3,102.3,102.17,102.17,8624
SU26229RMFS3,2021-06-04,103.896,103.896,101.68,101.95,331735
SU26229RMFS3,2021-06-07,101.67,101.968,101.67,101.75,332678
SU26229RMFS3,2021-06-08,101.972,101.972,100.302,101.538,256393
SU26229RMFS3,2021-06-09,101.351,101.567,101.351,101.42,179125
SU26229RMFS3,2021-06-10,101.254,101.658,101.254,101.658,2187
SU26229RMFS3,2021-06-11,101.998,102.499,101.511,101.81,5823
SU26229RMFS3,2021-06-14,102.273,102.274,101.56,101.702,890
SU26229RMFS3,2021-06-15,101.701,101.702,101.321,101.35,106390
SU26229RMFS3,2021-06-16,101.369,101.369,101.175,101.347,24369
SU26229RMFS3,2021-06-17,101.496,101.496,100.616,101.479,1600255
SU26229RMFS3,2021-06-18,101.499,101.648,101.182,101.62,202374
SU26229RMFS3,2021-06-21,101.701,101.701,101.215,101.518,13392
SU26229RMFS3,2021-06-22,101.588,101.589,101.315,101.43,41747
SU26229RMFS3,2021-06-23,101.248,101.648,101.246,101.565,442546
SU26229RMFS3,2021-06-24,101.798,101.8,101.5,101.502,153667
SU26229RMFS3,2021-06-25,101.299,101.799,101.295,101.599,14913
SU26229RMFS3,2021-06-28,101.321,101.795,101.299,101.299,367035
SU26229RMFS3,2021-06-29,101.339,101.339,100.895,101.059,1516091
SU26229RMFS3,2021-06-30,102.89,102.899,101.0,101.229,101587
SU26229RMFS3,2021-07-01,100.801,101.303,100.801,101.147,496691
SU26229RMFS3,2021-07-02,101.266,101.269,100.8,101.049,25299
SU26229RMFS3,2021-07-05,101.198,101.223,100.904,101.146,1807
SU26229RMFS3,2021-07-06,100.904,101.798,100.904,101.01,12788
SU26229RMFS3,2021-07-07,101.797,101.797,100.981,101.141,306262
SU26229RMFS3,2021-07-08,101.197,101.197,100.902,100.91,53787
SU26229RMFS3,2021-07-09,100.901,101.142,100.901,101.0,30659
SU26229RMFS3,2021-07-12,101.496,101.496,100.91,100.95,19974
SU26229RMFS3,2021-07-13,101.499,101.499,100.822,100.842,149954
SU26229RMFS3,2021-07-14,100.994,100.994,100.85,100.9,167111
