TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL
SU26222RMFS8,2022-04-01,89.8,90.0,88.9,89.14,200337
SU26222RMFS8,2022-04-04,89.16,89.979,88.634,88.816,32850
SU26222RMFS8,2022-04-05,89.137,89.5,88.5,89.02,74771
SU26222RMFS8,2022-04-06,89.4,89.4,88.826,89.178,18397
SU26222RMFS8,2022-04-07,89.178,89.963,88.56,89.168,11036
SU26222RMFS8,2022-04-08,89.779,91.499,89.029,91.4,315225
SU26222RMFS8,2022-04-11,91.39,92.497,90.122,91.575,24236
SU26222RMFS8,2022-04-12,92.398,92.399,90.224,91.594,17423
SU26222RMFS8,2022-04-13,91.57,91.974,91.5,91.857,46699
SU26222RMFS8,2022-04-14,92.282,92.282,91.7,91.701,16407
SU26222RMFS8,2022-04-15,92.2,92.233,91.0,91.974,125030
SU26222RMFS8,2022-04-18,91.974,92.7,91.901,92.7,51202
SU26222RMFS8,2022-04-19,92.69,93.649,92.084,93.649,67884
SU26222RMFS8,2022-04-20,93.987,94.3,93.004,93.937,639128
SU26222RMFS8,2022-04-21,94.0,94.498,93.843,93.999,1183795
SU26222RMFS8,2022-04-22,94.0,94.7,93.819,94.0,230133
SU26222RMFS8,2022-04-25,94.0,94.413,93.632,93.798,117705
SU26222RMFS8,2022-04-26,94.0,94.4,93.671,93.899,156639
SU26222RMFS8,2022-04-27,93.821,93.997,93.565,93.85,25348
SU26222RMFS8,2022-04-28,93.88,93.896,93.654,93.799,13051
SU26222RMFS8,2022-04-29,94.049,94.049,93.55,93.741,12826
SU26222RMFS8,2022-05-04,93.8,94.094,93.0,93.45,11386
SU26222RMFS8,2022-05-05,93.201,93.503,93.0,93.151,44201
SU26222RMFS8,2022-05-06,93.599,93.599,93.103,93.41,113909
SU26222RMFS8,2022-05-11,93.2,93.686,93.001,93.49,7482
SU26222RMFS8,2022-05-12,93.0,93.499,93.0,93.485,100382
SU26222RMFS8,2022-05-13,93.319,93.659,93.0,93.658,6062
SU26222RMFS8,2022-05-16,93.401,93.691,93.36,93.459,66483
